"Provider","claim_count","total_reimbursed","avg_claim_value","overall_avg_claim","review_flag"
PRV53790,493,642230,1302.6977687626775,1740.6793685691955,Normal
PRV54885,316,411400,1301.8987341772151,1740.6793685691955,Normal
PRV52366,216,280880,1300.3703703703704,1740.6793685691955,Normal
PRV56473,55,71310,1296.5454545454545,1740.6793685691955,Normal
PRV57216,82,106260,1295.8536585365853,1740.6793685691955,Normal
PRV56225,588,761100,1294.3877551020407,1740.6793685691955,Normal
PRV56423,12,15490,1290.8333333333333,1740.6793685691955,Normal
PRV51058,83,107030,1289.5180722891566,1740.6793685691955,Normal
PRV51296,30,38630,1287.6666666666667,1740.6793685691955,Normal
PRV51637,34,43440,1277.6470588235295,1740.6793685691955,Normal
PRV52706,26,33190,1276.5384615384614,1740.6793685691955,Normal
PRV54949,412,525140,1274.611650485437,1740.6793685691955,Normal
PRV56263,18,22940,1274.4444444444443,1740.6793685691955,Normal
PRV51357,161,205130,1274.0993788819876,1740.6793685691955,Normal
PRV52180,62,78720,1269.6774193548388,1740.6793685691955,Normal
PRV51070,99,125410,1266.7676767676767,1740.6793685691955,Normal
PRV54381,129,163410,1266.7441860465117,1740.6793685691955,Normal
PRV55588,3,3800,1266.6666666666667,1740.6793685691955,Normal
PRV54342,35,44280,1265.142857142857,1740.6793685691955,Normal
PRV53405,189,239010,1264.6031746031747,1740.6793685691955,Normal
PRV57382,79,99810,1263.4177215189873,1740.6793685691955,Normal
PRV53892,119,150340,1263.361344537815,1740.6793685691955,Normal
PRV56020,155,195770,1263.032258064516,1740.6793685691955,Normal
PRV54971,429,541030,1261.1421911421912,1740.6793685691955,Normal
PRV51869,21,26480,1260.952380952381,1740.6793685691955,Normal
PRV54293,2,2520,1260.0,1740.6793685691955,Normal
PRV53013,4,5030,1257.5,1740.6793685691955,Normal
PRV54830,11,13810,1255.4545454545455,1740.6793685691955,Normal
PRV52865,66,82790,1254.3939393939395,1740.6793685691955,Normal
PRV51415,51,63690,1248.8235294117646,1740.6793685691955,Normal
PRV53613,135,168350,1247.037037037037,1740.6793685691955,Normal
PRV54728,11,13690,1244.5454545454545,1740.6793685691955,Normal
PRV56179,8,9950,1243.75,1740.6793685691955,Normal
PRV51525,61,75770,1242.1311475409836,1740.6793685691955,Normal
PRV56220,15,18610,1240.6666666666667,1740.6793685691955,Normal
PRV53894,217,268080,1235.3917050691243,1740.6793685691955,Normal
PRV55027,156,191990,1230.7051282051282,1740.6793685691955,Normal
PRV55854,2,2460,1230.0,1740.6793685691955,Normal
PRV52985,1403,1720120,1226.0299358517464,1740.6793685691955,Normal
PRV51139,43,52580,1222.7906976744187,1740.6793685691955,Normal
PRV51301,112,136910,1222.4107142857142,1740.6793685691955,Normal
PRV57157,156,190460,1220.8974358974358,1740.6793685691955,Normal
PRV55256,28,34150,1219.642857142857,1740.6793685691955,Normal
PRV54952,149,181650,1219.1275167785234,1740.6793685691955,Normal
PRV51540,55,66940,1217.090909090909,1740.6793685691955,Normal
PRV55710,40,48680,1217.0,1740.6793685691955,Normal
PRV52723,181,219760,1214.1436464088397,1740.6793685691955,Normal
PRV51855,120,145170,1209.75,1740.6793685691955,Normal
PRV55769,15,18000,1200.0,1740.6793685691955,Normal
PRV57104,135,161630,1197.2592592592594,1740.6793685691955,Normal
PRV53268,74,88230,1192.2972972972973,1740.6793685691955,Normal
PRV54359,490,584210,1192.265306122449,1740.6793685691955,Normal
PRV55675,83,98840,1190.8433734939758,1740.6793685691955,Normal
PRV56083,3,3570,1190.0,1740.6793685691955,Normal
PRV51064,303,360320,1189.1749174917493,1740.6793685691955,Normal
PRV51719,4,4740,1185.0,1740.6793685691955,Normal
PRV54209,151,178900,1184.76821192053,1740.6793685691955,Normal
PRV51508,202,239050,1183.4158415841584,1740.6793685691955,Normal
PRV54867,3,3550,1183.3333333333333,1740.6793685691955,Normal
PRV52077,1156,1364150,1180.060553633218,1740.6793685691955,Normal
PRV52081,24,28270,1177.9166666666667,1740.6793685691955,Normal
PRV53101,8,9410,1176.25,1740.6793685691955,Normal
PRV56461,115,135180,1175.4782608695652,1740.6793685691955,Normal
PRV57115,12,14050,1170.8333333333333,1740.6793685691955,Normal
PRV56408,68,79570,1170.1470588235295,1740.6793685691955,Normal
PRV54997,34,39770,1169.7058823529412,1740.6793685691955,Normal
PRV54339,123,143870,1169.6747967479675,1740.6793685691955,Normal
PRV51285,168,196120,1167.3809523809523,1740.6793685691955,Normal
PRV56879,7,8140,1162.857142857143,1740.6793685691955,Normal
PRV52845,231,268340,1161.6450216450216,1740.6793685691955,Normal
PRV56747,16,18530,1158.125,1740.6793685691955,Normal
PRV57197,100,115540,1155.4,1740.6793685691955,Normal
PRV54228,352,406000,1153.409090909091,1740.6793685691955,Normal
PRV53472,3,3440,1146.6666666666667,1740.6793685691955,Normal
PRV52074,141,161600,1146.099290780142,1740.6793685691955,Normal
PRV52317,25,28590,1143.6,1740.6793685691955,Normal
PRV52583,208,237790,1143.2211538461538,1740.6793685691955,Normal
PRV55250,301,343940,1142.6578073089702,1740.6793685691955,Normal
PRV53319,114,130220,1142.280701754386,1740.6793685691955,Normal
PRV55414,12,13670,1139.1666666666667,1740.6793685691955,Normal
PRV53413,30,34040,1134.6666666666667,1740.6793685691955,Normal
PRV53305,19,21440,1128.421052631579,1740.6793685691955,Normal
PRV55237,117,131700,1125.6410256410256,1740.6793685691955,Normal
PRV57523,151,169960,1125.5629139072848,1740.6793685691955,Normal
PRV56101,5,5620,1124.0,1740.6793685691955,Normal
PRV55828,24,26970,1123.75,1740.6793685691955,Normal
PRV54335,219,245690,1121.8721461187215,1740.6793685691955,Normal
PRV52331,61,68430,1121.8032786885246,1740.6793685691955,Normal
PRV51476,18,20180,1121.111111111111,1740.6793685691955,Normal
PRV57690,4,4480,1120.0,1740.6793685691955,Normal
PRV53103,79,88440,1119.493670886076,1740.6793685691955,Normal
PRV51266,92,102900,1118.4782608695652,1740.6793685691955,Normal
PRV52114,1269,1418220,1117.5886524822695,1740.6793685691955,Normal
PRV53483,18,20080,1115.5555555555557,1740.6793685691955,Normal
PRV52032,627,698640,1114.2583732057417,1740.6793685691955,Normal
PRV57303,105,116860,1112.952380952381,1740.6793685691955,Normal
PRV53438,61,67830,1111.967213114754,1740.6793685691955,Normal
PRV55555,50,55450,1109.0,1740.6793685691955,Normal
PRV53449,9,9980,1108.888888888889,1740.6793685691955,Normal
PRV51578,1500,1662920,1108.6133333333332,1740.6793685691955,Normal
PRV55040,6,6630,1105.0,1740.6793685691955,Normal
PRV51297,70,77090,1101.2857142857142,1740.6793685691955,Normal
PRV51515,48,52800,1100.0,1740.6793685691955,Normal
PRV54436,2,2200,1100.0,1740.6793685691955,Normal
PRV52699,12,13150,1095.8333333333333,1740.6793685691955,Normal
PRV53157,2,2190,1095.0,1740.6793685691955,Normal
PRV53201,13,14220,1093.8461538461538,1740.6793685691955,Normal
PRV54743,80,87470,1093.375,1740.6793685691955,Normal
PRV56628,101,110420,1093.2673267326732,1740.6793685691955,Normal
PRV57521,111,121150,1091.4414414414414,1740.6793685691955,Normal
PRV56166,8,8720,1090.0,1740.6793685691955,Normal
PRV52017,280,304770,1088.4642857142858,1740.6793685691955,Normal
PRV51522,190,206780,1088.3157894736842,1740.6793685691955,Normal
PRV55990,231,251100,1087.012987012987,1740.6793685691955,Normal
PRV51035,30,32560,1085.3333333333333,1740.6793685691955,Normal
PRV55028,223,241790,1084.2600896860986,1740.6793685691955,Normal
PRV57173,1225,1326410,1082.7836734693878,1740.6793685691955,Normal
PRV51414,28,30230,1079.642857142857,1740.6793685691955,Normal
PRV56685,405,435290,1074.79012345679,1740.6793685691955,Normal
PRV57165,37,39720,1073.5135135135135,1740.6793685691955,Normal
PRV53941,77,82160,1067.012987012987,1740.6793685691955,Normal
PRV55821,195,207970,1066.5128205128206,1740.6793685691955,Normal
PRV53298,63,67130,1065.5555555555557,1740.6793685691955,Normal
PRV52149,180,191550,1064.1666666666667,1740.6793685691955,Normal
PRV52584,54,57460,1064.0740740740741,1740.6793685691955,Normal
PRV52159,271,288300,1063.8376383763837,1740.6793685691955,Normal
PRV55229,243,257520,1059.7530864197531,1740.6793685691955,Normal
PRV54414,30,31780,1059.3333333333333,1740.6793685691955,Normal
PRV52111,85,89960,1058.3529411764705,1740.6793685691955,Normal
PRV53878,46,48670,1058.0434782608695,1740.6793685691955,Normal
PRV57530,478,505590,1057.7196652719665,1740.6793685691955,Normal
PRV57565,6,6340,1056.6666666666667,1740.6793685691955,Normal
PRV51242,111,117200,1055.855855855856,1740.6793685691955,Normal
PRV51074,39,41170,1055.6410256410256,1740.6793685691955,Normal
PRV54145,6,6320,1053.3333333333333,1740.6793685691955,Normal
PRV52024,2,2100,1050.0,1740.6793685691955,Normal
PRV52499,157,164670,1048.8535031847134,1740.6793685691955,Normal
PRV52107,119,124760,1048.4033613445379,1740.6793685691955,Normal
PRV56235,171,178900,1046.1988304093568,1740.6793685691955,Normal
PRV52562,87,90620,1041.6091954022988,1740.6793685691955,Normal
PRV51060,42,43710,1040.7142857142858,1740.6793685691955,Normal
PRV55765,20,20790,1039.5,1740.6793685691955,Normal
PRV51679,38,39420,1037.3684210526317,1740.6793685691955,Normal
PRV53168,2,2070,1035.0,1740.6793685691955,Normal
PRV52565,137,141640,1033.8686131386862,1740.6793685691955,Normal
PRV57682,3,3100,1033.3333333333333,1740.6793685691955,Normal
PRV53283,97,100220,1033.1958762886597,1740.6793685691955,Normal
PRV51066,24,24790,1032.9166666666667,1740.6793685691955,Normal
PRV51632,26,26850,1032.6923076923076,1740.6793685691955,Normal
PRV52944,4,4120,1030.0,1740.6793685691955,Normal
PRV56809,44,45270,1028.8636363636363,1740.6793685691955,Normal
PRV56751,84,86410,1028.6904761904761,1740.6793685691955,Normal
PRV51607,15,15410,1027.3333333333333,1740.6793685691955,Normal
PRV54759,44,45140,1025.909090909091,1740.6793685691955,Normal
PRV55003,76,77850,1024.342105263158,1740.6793685691955,Normal
PRV54943,23,23450,1019.5652173913044,1740.6793685691955,Normal
PRV55042,124,126300,1018.5483870967741,1740.6793685691955,Normal
PRV54624,10,10180,1018.0,1740.6793685691955,Normal
PRV55737,257,261570,1017.7821011673152,1740.6793685691955,Normal
PRV56243,909,922780,1015.1595159515952,1740.6793685691955,Normal
PRV54522,2,2030,1015.0,1740.6793685691955,Normal
PRV53252,77,78090,1014.1558441558442,1740.6793685691955,Normal
PRV51427,58,58770,1013.2758620689655,1740.6793685691955,Normal
PRV57182,76,77000,1013.1578947368421,1740.6793685691955,Normal
PRV52419,112,113470,1013.125,1740.6793685691955,Normal
PRV51089,228,230900,1012.719298245614,1740.6793685691955,Normal
PRV54776,37,37450,1012.1621621621622,1740.6793685691955,Normal
PRV53388,122,123340,1010.983606557377,1740.6793685691955,Normal
PRV51325,15,15140,1009.3333333333334,1740.6793685691955,Normal
PRV57109,86,86790,1009.1860465116279,1740.6793685691955,Normal
PRV54937,36,36260,1007.2222222222222,1740.6793685691955,Normal
PRV57347,145,145560,1003.8620689655172,1740.6793685691955,Normal
PRV54336,232,232060,1000.2586206896551,1740.6793685691955,Normal
PRV56706,347,346360,998.1556195965418,1740.6793685691955,Normal
PRV55933,498,496430,996.847389558233,1740.6793685691955,Normal
PRV51774,3,2990,996.6666666666666,1740.6793685691955,Normal
PRV51393,910,906370,996.010989010989,1740.6793685691955,Normal
PRV55501,13,12940,995.3846153846154,1740.6793685691955,Normal
PRV51558,26,25870,995.0,1740.6793685691955,Normal
PRV56412,112,111360,994.2857142857143,1740.6793685691955,Normal
PRV52378,12,11920,993.3333333333334,1740.6793685691955,Normal
PRV55213,81,80390,992.4691358024692,1740.6793685691955,Normal
PRV52029,168,166610,991.7261904761905,1740.6793685691955,Normal
PRV56722,25,24770,990.8,1740.6793685691955,Normal
PRV56458,54,53410,989.074074074074,1740.6793685691955,Normal
PRV57561,17,16810,988.8235294117648,1740.6793685691955,Normal
PRV56407,40,39500,987.5,1740.6793685691955,Normal
PRV51622,103,101690,987.2815533980582,1740.6793685691955,Normal
PRV54767,63,62080,985.3968253968254,1740.6793685691955,Normal
PRV51055,22,21640,983.6363636363636,1740.6793685691955,Normal
PRV54726,34,33290,979.1176470588235,1740.6793685691955,Normal
PRV52880,20,19560,978.0,1740.6793685691955,Normal
PRV51613,21,20450,973.8095238095239,1740.6793685691955,Normal
PRV53161,7,6810,972.8571428571429,1740.6793685691955,Normal
PRV53121,579,562270,971.1053540587219,1740.6793685691955,Normal
PRV57203,47,45610,970.4255319148937,1740.6793685691955,Normal
PRV55851,45,43640,969.7777777777778,1740.6793685691955,Normal
PRV51635,29,28120,969.6551724137931,1740.6793685691955,Normal
PRV56556,880,852530,968.7840909090909,1740.6793685691955,Normal
PRV52473,4,3870,967.5,1740.6793685691955,Normal
PRV52350,40,38660,966.5,1740.6793685691955,Normal
PRV56710,67,64690,965.5223880597015,1740.6793685691955,Normal
PRV54890,77,74320,965.1948051948052,1740.6793685691955,Normal
PRV53009,37,35620,962.7027027027027,1740.6793685691955,Normal
PRV56470,37,35610,962.4324324324324,1740.6793685691955,Normal
PRV51929,111,106630,960.6306306306307,1740.6793685691955,Normal
PRV55864,89,85400,959.5505617977528,1740.6793685691955,Normal
PRV53632,15,14380,958.6666666666666,1740.6793685691955,Normal
PRV54568,56,53640,957.8571428571429,1740.6793685691955,Normal
PRV54350,1495,1425070,953.2240802675585,1740.6793685691955,Normal
PRV51491,71,67480,950.4225352112676,1740.6793685691955,Normal
PRV56789,67,63510,947.9104477611941,1740.6793685691955,Normal
PRV52647,75,71070,947.6,1740.6793685691955,Normal
PRV56591,143,135460,947.2727272727273,1740.6793685691955,Normal
PRV53358,3,2840,946.6666666666666,1740.6793685691955,Normal
PRV56207,95,89520,942.3157894736842,1740.6793685691955,Normal
PRV55181,439,413360,941.5945330296128,1740.6793685691955,Normal
PRV52357,105,98830,941.2380952380952,1740.6793685691955,Normal
PRV51657,4,3760,940.0,1740.6793685691955,Normal
PRV56830,7,6580,940.0,1740.6793685691955,Normal
PRV55951,448,421000,939.7321428571429,1740.6793685691955,Normal
PRV52057,185,173770,939.2972972972973,1740.6793685691955,Normal
PRV52121,53,49610,936.0377358490566,1740.6793685691955,Normal
PRV55743,69,64530,935.2173913043479,1740.6793685691955,Normal
PRV53144,39,36460,934.8717948717949,1740.6793685691955,Normal
PRV55742,75,70050,934.0,1740.6793685691955,Normal
PRV57121,38,35470,933.421052631579,1740.6793685691955,Normal
PRV52503,78,72800,933.3333333333334,1740.6793685691955,Normal
PRV51140,487,453130,930.4517453798768,1740.6793685691955,Normal
PRV52038,259,240630,929.073359073359,1740.6793685691955,Normal
PRV56442,1330,1234150,927.9323308270676,1740.6793685691955,Normal
PRV54686,157,145620,927.515923566879,1740.6793685691955,Normal
PRV56361,114,105550,925.8771929824561,1740.6793685691955,Normal
PRV51168,87,80470,924.9425287356322,1740.6793685691955,Normal
PRV51267,14,12870,919.2857142857143,1740.6793685691955,Normal
PRV52144,134,123130,918.8805970149253,1740.6793685691955,Normal
PRV53244,508,465750,916.8307086614174,1740.6793685691955,Normal
PRV54756,19,17390,915.2631578947369,1740.6793685691955,Normal
PRV52912,16,14640,915.0,1740.6793685691955,Normal
PRV53435,6,5490,915.0,1740.6793685691955,Normal
PRV57519,157,143280,912.6114649681529,1740.6793685691955,Normal
PRV53436,18,16420,912.2222222222222,1740.6793685691955,Normal
PRV54959,95,86510,910.6315789473684,1740.6793685691955,Normal
PRV53423,53,48240,910.188679245283,1740.6793685691955,Normal
PRV54245,173,157450,910.1156069364162,1740.6793685691955,Normal
PRV53357,2,1820,910.0,1740.6793685691955,Normal
PRV55006,41,37250,908.5365853658536,1740.6793685691955,Normal
PRV54233,7,6350,907.1428571428571,1740.6793685691955,Normal
PRV52179,44,39910,907.0454545454545,1740.6793685691955,Normal
PRV55873,57,51670,906.4912280701755,1740.6793685691955,Normal
PRV54621,1,900,900.0,1740.6793685691955,Normal
PRV55094,19,17100,900.0,1740.6793685691955,Normal
PRV55154,1,900,900.0,1740.6793685691955,Normal
PRV56539,1,900,900.0,1740.6793685691955,Normal
PRV57283,1,900,900.0,1740.6793685691955,Normal
PRV57344,480,428700,893.125,1740.6793685691955,Normal
PRV51350,239,213380,892.8033472803347,1740.6793685691955,Normal
PRV57375,81,72220,891.604938271605,1740.6793685691955,Normal
PRV52842,445,396510,891.0337078651686,1740.6793685691955,Normal
PRV55390,26,23150,890.3846153846154,1740.6793685691955,Normal
PRV53075,2,1780,890.0,1740.6793685691955,Normal
PRV56136,8,7120,890.0,1740.6793685691955,Normal
PRV52092,159,141470,889.7484276729559,1740.6793685691955,Normal
PRV51338,128,113860,889.53125,1740.6793685691955,Normal
PRV56632,73,64920,889.3150684931506,1740.6793685691955,Normal
PRV55557,68,60450,888.9705882352941,1740.6793685691955,Normal
PRV52303,392,347340,886.0714285714286,1740.6793685691955,Normal
PRV57110,19,16830,885.7894736842105,1740.6793685691955,Normal
PRV54886,9,7940,882.2222222222222,1740.6793685691955,Normal
PRV51379,22,19340,879.0909090909091,1740.6793685691955,Normal
PRV55029,255,224000,878.4313725490196,1740.6793685691955,Normal
PRV54355,16,14040,877.5,1740.6793685691955,Normal
PRV55518,235,205770,875.6170212765958,1740.6793685691955,Normal
PRV55539,3,2620,873.3333333333334,1740.6793685691955,Normal
PRV51468,159,138670,872.1383647798742,1740.6793685691955,Normal
PRV55848,39,34010,872.0512820512821,1740.6793685691955,Normal
PRV55196,173,150790,871.6184971098265,1740.6793685691955,Normal
PRV56826,24,20870,869.5833333333334,1740.6793685691955,Normal
PRV51123,31,26910,868.0645161290323,1740.6793685691955,Normal
PRV52177,39,33850,867.9487179487179,1740.6793685691955,Normal
PRV53510,16,13880,867.5,1740.6793685691955,Normal
PRV56092,5,4330,866.0,1740.6793685691955,Normal
PRV51040,86,74470,865.9302325581396,1740.6793685691955,Normal
PRV54099,217,187860,865.7142857142857,1740.6793685691955,Normal
PRV53211,4,3460,865.0,1740.6793685691955,Normal
PRV54541,7,6050,864.2857142857143,1740.6793685691955,Normal
PRV55192,253,218640,864.1897233201581,1740.6793685691955,Normal
PRV51151,233,201300,863.9484978540772,1740.6793685691955,Normal
PRV56682,19,16410,863.6842105263158,1740.6793685691955,Normal
PRV52623,235,202290,860.8085106382979,1740.6793685691955,Normal
PRV51947,28,24090,860.3571428571429,1740.6793685691955,Normal
PRV53437,9,7740,860.0,1740.6793685691955,Normal
PRV53117,251,215370,858.0478087649402,1740.6793685691955,Normal
PRV56860,3,2570,856.6666666666666,1740.6793685691955,Normal
PRV54705,257,219740,855.0194552529183,1740.6793685691955,Normal
PRV52920,17,14530,854.7058823529412,1740.6793685691955,Normal
PRV56766,29,24780,854.4827586206897,1740.6793685691955,Normal
PRV55180,127,108440,853.8582677165355,1740.6793685691955,Normal
PRV55377,4,3410,852.5,1740.6793685691955,Normal
PRV54284,113,96100,850.4424778761062,1740.6793685691955,Normal
PRV54796,2,1700,850.0,1740.6793685691955,Normal
PRV53705,57,48420,849.4736842105264,1740.6793685691955,Normal
PRV57185,186,157400,846.236559139785,1740.6793685691955,Normal
PRV53210,32,27050,845.3125,1740.6793685691955,Normal
